Id,Weekly_Sales
19_40_2012-11-16,53684.44365680316
19_40_2012-11-23,47666.69363104865
19_40_2012-11-30,55038.5577910467
19_40_2012-12-07,55351.660705968425
19_40_2012-12-14,55268.913619811516
19_40_2012-12-21,58429.97768985592
19_40_2012-12-28,48538.75248411497
19_40_2013-01-04,55398.3999703714
19_40_2013-01-11,53990.96240895737
19_40_2013-01-18,53953.73437245024
19_40_2013-01-25,53781.34251400509
19_40_2013-02-01,57253.45861272313
19_40_2013-02-08,58129.43811457498
19_40_2013-02-15,55486.65862670696
19_40_2013-02-22,56172.283173245865
19_40_2013-03-01,55168.701787607584
19_40_2013-03-08,56133.36932962303
19_40_2013-03-15,53857.31167652722
19_40_2013-03-22,54987.719150056364
19_40_2013-03-29,56588.39396048793
19_40_2013-04-05,58334.630744139235
19_40_2013-04-12,56008.50087417616
19_40_2013-04-19,53737.9476623555
19_40_2013-04-26,53592.00847795758
19_40_2013-05-03,55695.755589979024
19_40_2013-05-10,55751.98081351898
19_40_2013-05-17,51230.025487794206
19_40_2013-05-24,53583.844522344465
19_40_2013-05-31,54641.860159672025
19_40_2013-06-07,54585.262651075944
19_40_2013-06-14,54090.559105911125
19_40_2013-06-21,52606.42611453887
19_40_2013-06-28,54940.67669552553
19_40_2013-07-05,55050.556040195035
19_40_2013-07-12,52504.95555954215
19_40_2013-07-19,52157.56755438058
19_40_2013-07-26,51103.1615159724
19_41_2012-11-02,4347.0597654848925
19_41_2012-11-09,5136.104809531084
19_41_2012-11-16,3993.1995565867755
19_41_2012-11-23,4934.11196342227
19_41_2012-11-30,4679.942353306988
19_41_2012-12-07,5843.118654346303
19_41_2012-12-14,7323.5002163171785
19_41_2012-12-21,11336.569864105146
19_41_2012-12-28,4617.897697053582
19_41_2013-01-04,2463.001534582635
19_41_2013-01-11,1854.825466470676
19_41_2013-01-18,1446.7562200312095
19_41_2013-01-25,1644.9933584374705
19_41_2013-02-01,2384.601749108597
19_41_2013-02-08,3123.5180154025275
19_41_2013-02-15,3182.732248214717
19_41_2013-02-22,2113.0641088719753
19_41_2013-03-01,1628.6973240131183
19_41_2013-03-08,1831.030506892173
19_41_2013-03-15,1851.8665930827954
19_41_2013-03-22,1915.6751212417992
19_41_2013-03-29,2173.239205213386
19_41_2013-04-05,2615.9648890202966
19_41_2013-04-12,2736.996839834255
19_41_2013-04-19,1943.6656142352435
19_41_2013-04-26,1725.4426430950273
19_41_2013-05-03,1873.4023384372988
19_41_2013-05-10,2165.0572249741144
19_41_2013-05-17,1787.8497581011952
19_41_2013-05-24,1895.3176013359353
19_41_2013-05-31,1750.990002731115
19_41_2013-06-07,1887.0428570443407
19_41_2013-06-14,2600.264853911625
19_41_2013-06-21,2606.1504172539885
19_41_2013-06-28,2085.004365696559
19_41_2013-07-05,2709.0031699955807
19_41_2013-07-12,2123.131682599299
19_41_2013-07-19,2042.336779812551
19_41_2013-07-26,1711.4489302472318
19_42_2012-11-02,7136.41438326529
19_42_2012-11-09,7664.839152454271
19_42_2012-11-16,7129.606400576588
19_42_2012-11-23,7155.797795568487
19_42_2012-11-30,6308.583210206845
19_42_2012-12-07,6213.919983030076
19_42_2012-12-14,5594.108854751397
19_42_2012-12-21,5865.796612173928
19_42_2012-12-28,4421.018615214975
19_42_2013-01-04,5380.637311037488
19_42_2013-01-11,5850.849720853742
19_42_2013-01-18,4931.590624982272
19_42_2013-01-25,4642.961371493225
19_42_2013-02-01,5458.357265442966
19_42_2013-02-08,6222.45677169244
19_42_2013-02-15,5692.984072153101
19_42_2013-02-22,5971.98240028881
19_42_2013-03-01,5903.405668772015
19_42_2013-03-08,6523.207289858756
19_42_2013-03-15,7419.556819853919
19_42_2013-03-22,7878.32970440321
19_42_2013-03-29,8026.151125222444
19_42_2013-04-05,8457.530602265673
19_42_2013-04-12,7923.572533380635
19_42_2013-04-19,7774.764328289339
19_42_2013-04-26,7101.3159694802025
19_42_2013-05-03,7144.320794386343
19_42_2013-05-10,7551.261150200291
19_42_2013-05-17,7151.353212927822
19_42_2013-05-24,7258.821056162562
19_42_2013-05-31,7021.908458680158
19_42_2013-06-07,7460.403038387143
19_42_2013-06-14,7116.56804537038
19_42_2013-06-21,7215.038607590327
19_42_2013-06-28,7548.272303056787
19_42_2013-07-05,7610.108497747575
19_42_2013-07-12,6941.977221624091
19_42_2013-07-19,6861.182318837341
19_42_2013-07-26,6769.511451438285
19_44_2012-11-02,6366.435084588236
19_44_2012-11-09,6704.566449080445
19_44_2012-11-16,6111.180229029311
19_44_2012-11-23,8585.589622238942
19_44_2012-11-30,7815.775606180577
19_44_2012-12-07,8936.183426848545
19_44_2012-12-14,9435.601960033568
19_44_2012-12-21,11253.838720135982
19_44_2012-12-28,5997.151880118556
19_44_2013-01-04,3946.0366580784153
19_44_2013-01-11,3988.479562223238
19_44_2013-01-18,4185.148547932598
19_44_2013-01-25,4548.112563431926
19_44_2013-02-01,4985.27521570466
19_44_2013-02-08,5952.560478224276
19_44_2013-02-15,6091.938274851031
19_44_2013-02-22,5367.783493957911
19_44_2013-03-01,5291.1705006310485
19_44_2013-03-08,5473.2092340359395
19_44_2013-03-15,5493.9550307024365
19_44_2013-03-22,5043.379343001177
19_44_2013-03-29,5841.17567062204
19_44_2013-04-05,5901.084767993958
19_44_2013-04-12,5251.395525283452
19_44_2013-04-19,4365.305306238349
19_44_2013-04-26,4894.680661357431
19_44_2013-05-03,6203.593230469227
19_44_2013-05-10,6005.999980956406
19_44_2013-05-17,4784.583197784158
19_44_2013-05-24,4771.136784074714
19_44_2013-05-31,4748.95801578687
19_44_2013-06-07,5509.373423590633
19_44_2013-06-14,5739.026092851358
19_44_2013-06-21,5518.35366198555
19_44_2013-06-28,5512.605892752147
19_44_2013-07-05,5176.63752816057
19_44_2013-07-12,4843.7553965860525
19_44_2013-07-19,5044.426089678576
19_44_2013-07-26,4671.289626400247
19_46_2012-11-02,19355.444101013214
19_46_2012-11-09,19317.98056330463
19_46_2012-11-16,19983.540800060215
19_46_2012-11-23,19143.062935147856
19_46_2012-11-30,20807.276114036194
19_46_2012-12-07,22225.832672167035
19_46_2012-12-14,26466.558369519567
19_46_2012-12-21,38107.68780866077
19_46_2012-12-28,25109.579866829437
19_46_2013-01-04,18838.69284642331
19_46_2013-01-11,17930.730816523992
19_46_2013-01-18,17828.027231165186
19_46_2013-01-25,19871.669344109545
19_46_2013-02-01,18931.22526280066
19_46_2013-02-08,21122.21535190194
19_46_2013-02-15,20566.028094984726
19_46_2013-02-22,20831.12373533551
19_46_2013-03-01,20213.865545539316
19_46_2013-03-08,20783.783865493235
19_46_2013-03-15,20804.529662159734
19_46_2013-03-22,21141.57316924941
19_46_2013-03-29,20542.896434085855
19_46_2013-04-05,22906.0174171529
19_46_2013-04-12,22170.77000428297
19_46_2013-04-19,19981.362060531763
19_46_2013-04-26,20331.918347658462
19_46_2013-05-03,20981.93871642819
19_46_2013-05-10,22222.11527736379
19_46_2013-05-17,20680.44829762636
19_46_2013-05-24,23784.827534422082
19_46_2013-05-31,22162.42728644429
19_46_2013-06-07,21520.6402998493
19_46_2013-06-14,20811.002952396597
19_46_2013-06-21,22179.743726406097
19_46_2013-06-28,22862.0710370483
19_46_2013-07-05,22277.959277242742
19_46_2013-07-12,21688.91324685511
19_46_2013-07-19,20042.444946577147
19_46_2013-07-26,18654.017514641124
19_47_2012-11-23,17281.024455317445
19_47_2012-12-28,17281.024455317445
19_47_2013-05-24,17281.024455317445
19_47_2013-07-12,17281.024455317445
19_47_2013-07-26,17281.024455317445
19_49_2012-11-02,4684.191546448116
19_49_2012-11-09,3022.8050034783623
19_49_2012-11-16,4734.121574163565
19_49_2012-11-23,3685.2666987268963
19_49_2012-11-30,4364.729958572898
19_49_2012-12-07,4282.323248239459
19_49_2012-12-14,5316.858844910527
19_49_2012-12-21,4443.403762199575
19_49_2012-12-28,3616.107371687087
19_49_2013-01-04,4102.68927239163
19_49_2013-01-11,5617.5615114300135
19_49_2013-01-18,6065.565382941396
19_49_2013-01-25,6983.737333857601
19_49_2013-02-01,7001.869164291893
19_49_2013-02-08,7047.629194233485
19_49_2013-02-15,6589.407612754796
19_49_2013-02-22,5811.851808008851
19_49_2013-03-01,6112.879726804716
19_49_2013-03-08,6907.107727015211
19_49_2013-03-15,5855.377538815277
19_49_2013-03-22,5051.4156048112445
19_49_2013-03-29,6258.248633064867
19_49_2013-04-05,4867.353899395832
19_49_2013-04-12,6030.152980617983
19_49_2013-04-19,5983.502309431798
19_49_2013-04-26,5002.492854844578
19_49_2013-05-03,5774.815103677388
19_49_2013-05-10,6174.34431349494
19_49_2013-05-17,4490.980665895909
19_49_2013-05-24,4886.684167915811
19_49_2013-05-31,4011.818399451444
19_49_2013-06-07,4825.008399771391
19_49_2013-06-14,5620.700734951522
19_49_2013-06-21,5862.400263012379
19_49_2013-06-28,5061.400309616956
19_49_2013-07-05,4852.190567424015
19_49_2013-07-12,5614.476590110516
19_49_2013-07-19,4494.596961377066
19_49_2013-07-26,5834.143438224616
19_50_2012-11-02,768.9631874957571
19_50_2012-11-09,706.7299298376496
19_50_2012-11-16,801.6701691397724
19_50_2012-11-23,918.2890448080559
19_50_2012-11-30,868.8009622978316
19_50_2012-12-07,1188.068522836119
19_50_2012-12-14,995.4540689393322
19_50_2012-12-21,975.9198354515994
19_50_2012-12-28,790.7990515098127
19_50_2013-01-04,467.5121360611978
19_50_2013-01-11,767.901375203058
19_50_2013-01-18,845.8538758258969
19_50_2013-01-25,836.3068210306467
19_50_2013-02-01,1139.0868090999363
19_50_2013-02-08,1092.2720572765215
19_50_2013-02-22,959.3622598028443
19_50_2013-03-01,1187.6611278889266
19_50_2013-03-08,1349.4591213526128
19_50_2013-03-15,1211.6984242204458
19_50_2013-03-22,1345.2673824314923
19_50_2013-03-29,1051.6699920716294
19_50_2013-04-05,1416.3371246323397
19_50_2013-04-12,1799.3884322846645
19_50_2013-04-19,1415.4536094342375
19_50_2013-04-26,1278.873906089941
19_50_2013-05-03,1676.106497127562
19_50_2013-05-10,1199.8968576675259
19_50_2013-05-17,1374.4703713528281
19_50_2013-05-24,1183.1311021768395
19_50_2013-06-14,1196.7702164150608
19_50_2013-06-21,1107.7155404553025
19_50_2013-06-28,1285.4271970778561
19_50_2013-07-12,1386.4721853821945
19_50_2013-07-19,1169.0975792511497
19_50_2013-07-26,1214.0064151963895
19_52_2012-11-02,1752.1729247848575
19_52_2012-11-09,1781.6388484517572
19_52_2012-11-16,1781.6388484517572
19_52_2012-11-23,3728.2304162499086
19_52_2012-11-30,2387.9720997300315
19_52_2012-12-07,2339.2799233938713
19_52_2012-12-14,2210.24204456783
19_52_2012-12-21,2610.696409831101
19_52_2012-12-28,1392.5276128421108
19_52_2013-01-04,1510.4730114594165
19_52_2013-01-11,1396.5242321751032
19_52_2013-01-18,1209.5279133350505
19_52_2013-01-25,1063.4011551955043
19_52_2013-02-01,1391.0141989990036
19_52_2013-02-08,1768.4462130803868
19_52_2013-02-15,2450.0422800482916
19_52_2013-02-22,1610.2663168325041
19_52_2013-03-01,1625.3525048306499
19_52_2013-03-08,1702.2948116100026
19_52_2013-03-15,1813.7392761800559
19_52_2013-03-22,1687.396236572495
19_52_2013-03-29,1818.062958488397
19_52_2013-04-05,1731.6134158263885
19_52_2013-04-12,1602.7426607646635
19_52_2013-04-19,1461.389420833973
19_52_2013-04-26,1482.3834318600182
19_52_2013-05-03,1722.0423085272978
19_52_2013-05-10,1827.1524094674226
19_52_2013-05-17,1991.6659749161845
19_52_2013-05-24,1873.6937801295558
19_52_2013-05-31,1750.990002731115
19_52_2013-06-07,1529.0277636714147
19_52_2013-06-14,1624.2141993927075
19_52_2013-06-21,1255.9127141131075
19_52_2013-06-28,1432.4079967819303
19_52_2013-07-05,1756.263548311083
19_52_2013-07-12,1571.0950591459853
19_52_2013-07-19,1490.3001563592363
19_52_2013-07-26,1194.7624158515744
19_54_2012-11-02,375.5239988005409
19_54_2012-11-09,313.2907411424335
19_54_2012-11-23,524.8498561128392
19_54_2012-11-30,475.3617736026155
19_54_2012-12-07,395.0364841171527
19_54_2012-12-21,362.5500028512545
19_54_2012-12-28,225.98574756513864
19_54_2013-01-25,174.28865502884915
19_54_2013-02-22,249.64022326415815
19_54_2013-03-08,453.9701296930899
19_54_2013-03-15,400.9313993774217
19_54_2013-03-22,517.0655605362793
19_54_2013-03-29,442.47423557291586
19_54_2013-04-05,411.9849288303943
19_54_2013-04-12,562.1110472138455
19_54_2013-05-03,411.11261285486995
19_54_2013-05-10,357.3923375218804
19_54_2013-05-17,313.9006620014624
19_54_2013-05-31,314.2600605185352
19_54_2013-06-07,395.65896389241885
19_54_2013-06-14,354.2656962694153
19_54_2013-06-21,360.15125961177915
19_54_2013-07-05,447.87279821846573
19_54_2013-07-19,273.6085875916268
19_54_2013-07-26,204.95855798260916
19_55_2012-11-02,16643.179950212696
19_55_2012-11-09,34739.4655111744
19_55_2012-11-16,22825.373730728774
19_55_2012-11-23,50421.90633535104
19_55_2012-11-30,24186.679670153906
19_55_2012-12-07,23434.359077264216
19_55_2012-12-14,27994.6612775229
19_55_2012-12-21,46438.01363094444
19_55_2012-12-28,27496.29281360574
19_55_2013-01-04,12901.830604275337
19_55_2013-01-11,8961.512154972272
19_55_2013-01-18,7321.12506469209
19_55_2013-01-25,7229.160091433767
19_55_2013-02-01,9253.939848838329
19_55_2013-02-08,11446.500993625867
19_55_2013-02-15,13050.848592713592
19_55_2013-02-22,13982.59148345926
19_55_2013-03-01,11017.951351679187
19_55_2013-03-08,10662.91524853139
19_55_2013-03-15,8872.787095273194
19_55_2013-03-22,8217.177919633396
19_55_2013-03-29,8785.14577933104
19_55_2013-04-05,10974.160585694928
19_55_2013-04-12,10790.594788641669
19_55_2013-04-19,7511.334551298885
19_55_2013-04-26,7781.913594108358
19_55_2013-05-03,7145.1263347093745
19_55_2013-05-10,5914.495471393708
19_55_2013-05-17,6835.943696452196
19_55_2013-05-24,5263.216160342627
19_55_2013-05-31,6024.798747670481
19_55_2013-06-07,6160.851601983707
19_55_2013-06-14,6545.189089303145
19_55_2013-06-21,7503.320203731537
19_55_2013-06-28,7396.312117942721
19_55_2013-07-05,6918.959645583227
19_55_2013-07-12,6917.156485714438
19_55_2013-07-19,6816.615557734997
19_55_2013-07-26,5963.106528015359
19_56_2012-11-02,1707.5084179401802
19_56_2012-11-09,1358.2501697604666
19_56_2012-11-16,1059.4430573497384
19_56_2012-11-23,1590.8032957569183
19_56_2012-11-30,1897.774069512204
19_56_2012-12-07,2323.3928382219706
19_56_2012-12-14,2541.6769996866733
19_56_2012-12-21,2267.481231172759
19_56_2012-12-28,1196.7488981527695
19_56_2013-01-04,1181.574843956017
19_56_2013-01-11,1105.7533815744414
19_56_2013-01-18,305.2554750534341
19_56_2013-01-25,295.7084202581839
19_56_2013-02-01,556.4011491901109
19_56_2013-02-08,1254.4994663429534
19_56_2013-02-15,2490.2902490662486
19_56_2013-02-22,1360.4636323241646
19_56_2013-03-01,1487.7175121059065
19_56_2013-03-08,2393.1926725629232
19_56_2013-03-15,4463.660401706149
19_56_2013-03-22,6691.314118747369
19_56_2013-03-29,6180.451803931412
19_56_2013-04-05,9451.020680586185
19_56_2013-04-12,8546.634266928117
19_56_2013-04-19,8683.989748045129
19_56_2013-04-26,5336.458746370326
19_56_2013-05-03,8328.670876236469
19_56_2013-05-10,13472.266513053413
19_56_2013-05-17,22879.341654395797
19_56_2013-05-24,22951.137555688758
19_56_2013-05-31,20260.79791068874
19_56_2013-06-07,12916.900732685555
19_56_2013-06-14,12136.028365040858
19_56_2013-06-21,10381.452644366667
19_56_2013-06-28,8546.781441969511
19_56_2013-07-05,6703.959073236553
19_56_2013-07-12,4697.511866652076
19_56_2013-07-19,3271.046603093534
19_56_2013-07-26,2403.7659225744646
19_58_2012-11-02,2750.181319265079
19_58_2012-11-09,2606.9313585796363
19_58_2012-11-16,2782.27617558656
19_58_2012-11-23,3192.627606687753
19_58_2012-11-30,3306.4324463474486
19_58_2012-12-07,2699.6684303099105
19_58_2012-12-14,2584.4074956287636
19_58_2012-12-21,4812.76581172219
19_58_2012-12-28,2615.097670081305
19_58_2013-01-04,2836.1177477236506
19_58_2013-01-11,2603.738365122247
19_58_2013-01-18,1338.4071728149
19_58_2013-01-25,1491.0875270860827
19_58_2013-02-01,2472.5623618228237
19_58_2013-02-08,2392.885944468929
19_58_2013-02-15,3425.4336708743463
19_58_2013-02-22,3209.6468534229975
19_58_2013-03-01,4684.077343364269
19_58_2013-03-08,2725.5053564098775
19_58_2013-03-15,2531.028642990342
19_58_2013-03-22,2108.689026406426
19_58_2013-03-29,1701.8596123922916
19_58_2013-04-05,1736.212595205045
19_58_2013-04-12,3020.7246901754747
19_58_2013-04-19,2539.613024238572
19_58_2013-04-26,1623.0693460555506
19_58_2013-05-03,1922.3183529672997
19_58_2013-05-10,1825.5657988154119
19_58_2013-05-17,1710.0886589744155
19_58_2013-05-24,1553.6235609248463
19_58_2013-05-31,2559.5923328967847
19_58_2013-06-07,2400.6158917619687
19_58_2013-06-14,2444.096513989758
19_58_2013-06-21,2693.79449725813
19_58_2013-06-28,2007.2432665697804
19_58_2013-07-05,3032.280518593737
19_58_2013-07-12,3320.6861478641786
19_58_2013-07-19,3245.2988871235425
19_58_2013-07-26,2829.3978301891357
19_59_2012-11-02,356.60670606894905
19_59_2012-11-09,376.92357049777934
19_59_2012-11-16,376.92357049777934
19_59_2012-11-23,588.4826854681853
19_59_2012-11-30,892.3358247063555
19_59_2012-12-07,1540.9990218693251
19_59_2012-12-14,1864.6453584626593
19_59_2012-12-21,2859.962601503571
19_59_2012-12-28,1587.32378257288
19_59_2013-01-04,703.2299130161576
19_59_2013-01-11,721.0570704221011
19_59_2013-01-18,603.8894448502873
19_59_2013-01-25,6.132686149920742
19_59_2013-02-01,174.44710887918848
19_59_2013-02-08,378.45540498961617
19_59_2013-02-15,558.3525240435399
19_59_2013-02-22,130.7591823185954
19_59_2013-03-01,57.69250174294821
19_59_2013-03-08,333.04936076089206
19_59_2013-03-15,282.050358431859
19_59_2013-03-22,396.1447916040816
19_59_2013-03-29,321.5534666407179
19_59_2013-04-05,270.57955529420536
19_59_2013-04-12,393.6512340947995
19_59_2013-04-19,136.6994006232165
19_59_2013-04-26,136.6994006232165
19_59_2013-05-03,300.418387287224
19_59_2013-05-10,275.79227952372725
19_59_2013-05-17,234.34033198994445
19_59_2013-05-24,353.9667633351633
19_59_2013-05-31,193.2783286335338
19_59_2013-06-07,274.67723200741756
19_59_2013-06-14,233.283964384414
19_59_2013-06-21,218.45811971276015
19_59_2013-06-28,248.71658252202812
19_59_2013-07-05,306.1796583194465
19_59_2013-07-12,228.00517450801038
19_59_2013-07-19,147.21027172126145
19_59_2013-07-26,65.30514607022539
19_60_2012-11-02,540.7865613839027
19_60_2012-11-09,478.55330372579544
19_60_2012-11-16,478.55330372579544
19_60_2012-11-23,690.1124186962013
19_60_2012-11-30,963.741201599954
19_60_2012-12-07,1073.0774825349213
19_60_2012-12-14,1157.6814780057646
19_60_2012-12-21,975.9198354515994
19_60_2012-12-28,790.7990515098127
19_60_2013-01-04,704.8775770185159
19_60_2013-01-11,414.01089815911104
19_60_2013-01-18,331.66347535527274
19_60_2013-01-25,322.1164205600225
19_60_2013-02-01,556.4011491901109
19_60_2013-02-08,671.813806433128
19_60_2013-02-15,998.2336266760439
19_60_2013-02-22,443.96376965732827
19_60_2013-03-01,367.3507763304662
19_60_2013-03-08,665.7284731384485
19_60_2013-03-15,595.2549457705913
19_60_2013-03-22,728.8239039816382
19_60_2013-03-29,631.2117412282352
19_60_2013-04-05,581.7240748234465
19_60_2013-04-12,702.756025637405
19_60_2013-04-19,424.8230823624188
19_60_2013-04-26,424.8230823624188
19_60_2013-05-03,593.7767887307358
19_60_2013-05-10,682.9548235319199
19_60_2013-05-17,622.028350959313
19_60_2013-05-24,761.1293073433561
19_60_2013-05-31,616.8017087385355
19_60_2013-06-07,607.4173073377775
19_60_2013-06-14,566.024039714774
19_60_2013-06-21,571.9096030571378
19_60_2013-06-28,566.1618338237342
19_60_2013-07-05,659.6311416638242
19_60_2013-07-12,519.6660529617373
19_60_2013-07-19,438.87115017498866
19_60_2013-07-26,370.2211205659713
19_67_2012-11-02,11532.1873096629
19_67_2012-11-09,11714.833643496722
19_67_2012-11-16,11714.833643496722
19_67_2012-11-23,11538.486752873308
19_67_2012-11-30,12159.508818694572
19_67_2012-12-07,15561.420053269638
19_67_2012-12-14,21142.268686047693
19_67_2012-12-21,32561.174803938917
19_67_2012-12-28,20545.471445492116
19_67_2013-01-04,10660.425487179918
19_67_2013-01-11,8473.787504672124
19_67_2013-01-18,8808.898040922326
19_67_2013-01-25,9532.206508362302
19_67_2013-02-01,11536.388296105557
19_67_2013-02-08,17613.280134616656
19_67_2013-02-15,27320.7178333127
19_67_2013-02-22,12522.926456438854
19_67_2013-03-01,12255.161166277843
19_67_2013-03-08,11483.299105816308
19_67_2013-03-15,11895.328199986092
19_67_2013-03-22,11281.099708768332
19_67_2013-03-29,12255.132708548037
19_67_2013-04-05,16460.41916419866
19_67_2013-04-12,15661.309078772358
19_67_2013-04-19,11596.17813434493
19_67_2013-04-26,11382.358097162662
19_67_2013-05-03,13981.125625674913
19_67_2013-05-10,23391.59354582193
19_67_2013-05-17,23643.193548974177
19_67_2013-05-24,14322.929674278646
19_67_2013-05-31,14466.042890390561
19_67_2013-06-07,14963.54277395704
19_67_2013-06-14,21035.06458493126
19_67_2013-06-21,21892.263277956095
19_67_2013-06-28,16056.061767486028
19_67_2013-07-05,15394.392474710387
19_67_2013-07-12,13073.783965208764
19_67_2013-07-19,11851.290666731065
19_67_2013-07-26,11298.391792170383
19_71_2012-11-02,5311.67244094491
19_71_2012-11-09,5416.680155027163
19_71_2012-11-16,6718.421827479448
19_71_2012-11-23,9591.65096489136
19_71_2012-11-30,7466.895574907634
19_71_2012-12-07,7483.6224654720145
19_71_2012-12-14,7865.771885202724
19_71_2012-12-21,11330.42399838892
19_71_2012-12-28,7573.128506226742
19_71_2013-01-04,6045.059854969212
19_71_2013-01-11,4953.80112567661
19_71_2013-01-18,5213.056220861546
19_71_2013-01-25,4642.961371493225
19_71_2013-02-01,6843.77265081342
19_71_2013-02-08,7805.1698694132865
19_71_2013-02-15,7624.165222206062
19_71_2013-02-22,9199.779656335035
19_71_2013-03-01,7527.975331584368
19_71_2013-03-08,7569.515182670155
19_71_2013-03-15,7621.790536662614
19_71_2013-03-22,5559.508824594655
19_71_2013-03-29,4953.8034420578415
19_71_2013-04-05,6598.049639563026
19_71_2013-04-12,4511.385154881018
19_71_2013-04-19,3985.4115691411585
19_71_2013-04-26,4642.471244110313
19_71_2013-05-03,4784.557805241823
19_71_2013-05-10,4397.295367604424
19_71_2013-05-17,3918.493062694481
19_71_2013-05-24,4662.026569872331
19_71_2013-05-31,4476.2377560430405
19_71_2013-06-07,4754.825777973053
19_71_2013-06-14,4790.216578624267
19_71_2013-06-21,5852.656274848286
19_71_2013-06-28,4851.79165839612
19_71_2013-07-05,5809.036343461174
19_71_2013-07-12,5133.257254275393
19_71_2013-07-19,4762.960493799303
19_71_2013-07-26,5295.652179890783
19_72_2012-11-02,77792.08384369232
19_72_2012-11-09,78277.98685064248
19_72_2012-11-16,70326.65805950806
19_72_2012-11-23,325315.85382771684
19_72_2012-11-30,83483.33958998186
19_72_2012-12-07,87357.45661901112
19_72_2012-12-14,92415.16181935056
19_72_2012-12-21,140634.66239111873
19_72_2012-12-28,103523.61643482368
19_72_2013-01-04,52472.35862299045
19_72_2013-01-11,49269.19679092392
19_72_2013-01-18,57463.32150684629
19_72_2013-01-25,65074.61817529936
19_72_2013-02-01,85862.72613582139
19_72_2013-02-08,108119.8339607259
19_72_2013-02-15,99381.6584894836
19_72_2013-02-22,93346.70037540916
19_72_2013-03-01,66637.71258885457
19_72_2013-03-08,66902.81728664765
19_72_2013-03-15,56909.40193409861
19_72_2013-03-22,53155.95719337902
19_72_2013-03-29,55324.088824005725
19_72_2013-04-05,57470.29121563857
19_72_2013-04-12,64541.04643109671
19_72_2013-04-19,49119.69987566355
19_72_2013-04-26,58043.11936557322
19_72_2013-05-03,58934.05111423658
19_72_2013-05-10,57586.71797446748
19_72_2013-05-17,50005.071226700864
19_72_2013-05-24,40448.52532798856
19_72_2013-05-31,47002.85633842209
19_72_2013-06-07,49813.452639160794
19_72_2013-06-14,52892.05507676073
19_72_2013-06-21,49386.700283095066
19_72_2013-06-28,49529.26985295376
19_72_2013-07-05,50977.417495281705
19_72_2013-07-12,46607.187368109015
19_72_2013-07-19,45011.57846014232
19_72_2013-07-26,46046.713893433494
19_74_2012-11-02,16535.89346742643
19_74_2012-11-09,16507.884153846644
19_74_2012-11-16,15151.361469406469
19_74_2012-11-23,27808.582407605805
19_74_2012-11-30,17643.861027293875
19_74_2012-12-07,16383.937000894748
19_74_2012-12-14,16896.011259650248
19_74_2012-12-21,21065.14740189147
19_74_2012-12-28,20026.88992942444
19_74_2013-01-04,19830.585088346208
19_74_2013-01-11,17565.547917999065
19_74_2013-01-18,18169.49951702312
19_74_2013-01-25,17175.471789948977
19_74_2013-02-01,17998.021701036767
19_74_2013-02-08,18770.21634931135
19_74_2013-02-15,18954.58978003939
19_74_2013-02-22,20335.0174701332
19_74_2013-03-01,17679.674328815167
19_74_2013-03-08,19070.33480666255
19_74_2013-03-15,16995.38165442196
19_74_2013-03-22,16321.329392902448
19_74_2013-03-29,19232.11889121654
19_74_2013-04-05,17472.831240924297
19_74_2013-04-12,18070.465508305322
19_74_2013-04-19,16208.000642759676
19_74_2013-04-26,17863.760903785656
19_74_2013-05-03,18334.528349800967
19_74_2013-05-10,19397.342443054808
19_74_2013-05-17,15317.021528022291
19_74_2013-05-24,15428.839536220292
19_74_2013-05-31,16270.401082463259
19_74_2013-06-07,17399.475562781598
19_74_2013-06-14,16576.25644256979
19_74_2013-06-21,16195.011179067069
19_74_2013-06-28,16602.90066088414
19_74_2013-07-05,18731.82729445069
19_74_2013-07-12,16458.85163355686
19_74_2013-07-19,17071.213931424012
19_74_2013-07-26,15001.942282265709
19_79_2012-11-02,20310.63269388219
19_79_2012-11-09,22733.440941371682
19_79_2012-11-16,22902.415953816737
19_79_2012-11-23,22891.33736620824
19_79_2012-11-30,22671.270081479295
19_79_2012-12-07,23211.49361203684
19_79_2012-12-14,23148.3641772193
19_79_2012-12-21,26514.803946873733
19_79_2012-12-28,21415.416311105513
19_79_2013-01-04,18992.98814474817
19_79_2013-01-11,19132.214034608805
19_79_2013-01-18,20138.018085862113
19_79_2013-01-25,19521.67012125053
19_79_2013-02-01,22064.743591052254
19_79_2013-02-08,24342.10501290311
19_79_2013-02-15,21010.184681916715
19_79_2013-02-22,22784.20593418058
19_79_2013-03-01,22385.582024421565
19_79_2013-03-08,23740.09252171263
19_79_2013-03-15,22135.332346978055
19_79_2013-03-22,22703.212897825757
19_79_2013-03-29,22444.792398118836
19_79_2013-04-05,23538.669649735075
19_79_2013-04-12,23055.873962695907
19_79_2013-04-19,19244.975520286127
19_79_2013-04-26,19748.275859044974
19_79_2013-05-03,21666.593270904505
19_79_2013-05-10,20958.88599990459
19_79_2013-05-17,20360.297205333383
19_79_2013-05-24,18883.37198626273
19_79_2013-05-31,18536.909881994463
19_79_2013-06-07,21734.602572319298
19_79_2013-06-14,20400.172648978198
19_79_2013-06-21,20348.395860754652
19_79_2013-06-28,20296.133686062927
19_79_2013-07-05,21688.439972001386
19_79_2013-07-12,20974.09243782391
19_79_2013-07-19,19234.805313658147
19_79_2013-07-26,18803.107357983106
19_80_2012-11-02,23315.48383580683
19_80_2012-11-09,23222.072692332084
19_80_2012-11-16,23046.833539735333
